2015 6 14 -0.51 -5.73 194.21 27.7 21.1 26.1 47.2 1808.46 -9.06 2794.4 50.25
2015 6 13 -2.9 -6.86 250.82 28.1 23.7 26.7 50.4 2371.46 -2.98 872.6 47.38
2015 6 12 -0.96 -9.06 195.01 25.3 20.3 30.3 50.6 1492.06 -10.16 353.25 43.66
2015 6 11 3.47 1.09 137.39 17.1 15.9 26.9 42.8 16.48 -527.97 0.31 35.96
2015 6 10 -0.24 -7.16 166.39 28.1 20.9 26.9 47.8 2350.78 -19.31 211.63 46.81
2015 6 9 -0.72 -4.92 172.01 32.8 21.4 26.3 47.7 1595.63 -45.28 604.93 43.31
2015 6 8 1.53 -3.53 150.19 30.9 19.7 24.3 44 1378.43 -9.61 561.77 45.38
2015 6 7 2.66 -3.76 135.19 26.7 18.1 25.1 43.2 1380.49 -10.18 546.1 42.75
2015 6 6 -0.63 -2.42 176.39 32.2 22 24.5 46.5 556.14 -34.27 97.43 46.74
2015 6 5 -0.04 -4.74 183 36.1 21 24.5 45.5 2222.7 -6.68 936.72 48.33
2015 6 4 0.66 -2.44 180.18 32.7 20.3 23.7 44 1230.97 -10.08 1637.87 43.99
2015 6 3 0.3 0.69 208.82 34.3 21.8 22.7 44.5 0 0 0 48.23
2015 6 2 2.61 -4.33 135.59 28.7 17.9 25.9 43.8 1111.47 -7.6 418.61 45.39
2015 6 1 1.4 -4.09 142.99 27.7 20.1 24.7 44.8 1137.66 -9.94 378.94 40.87
2015 5 31 -0.41 -3.96 173.58 34 22.3 23.7 46 1928.43 -3.5 3822.12 46.65
2015 5 30 0.61 -3.16 175.4 19.5 21.1 24.3 45.4 1242.35 -16.01 800.1 37.72
2015 5 29 13.63 1.86 38.01 -4.1 1.5 23.5 25 0 0 0 21.77
2015 5 28 10.87 3.66 64.59 4.3 9.5 21.5 31 0 0 0 24.03
2015 5 27 11.23 -2.09 50.02 -13.3 1.3 27.3 28.6 387.72 -340.47 118.81 23.13
2015 5 26 2.34 -1.9 186.4 18.2 18.8 23.5 42.3 896.49 -13.42 627.99 37.09
2015 5 25 -0.55 -4.95 205.62 22.2 21.8 24.9 46.7 1718.39 -12.69 10931.24 38.75
2015 5 24 2.31 -3.99 154.19 25.5 17.9 25.9 43.8 1328.1 -44.45 1124.47 36.7
2015 5 23 3.66 -4.53 137.41 23.7 16.5 25.5 42 1613.07 -32.28 563.14 41.39
